bus_id,tiempo,parada,ocupacion,pasajeros_a_bordo
253,155169.1140750653,Parada 4 (SAN VICENTE),0.0,0
254,152440.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),40.0,20
254,153295.93491799093,Parada 2 (Intermedia),52.0,26
254,154595.2443056138,Parada 3 (Intermedia),72.0,36
254,155687.06694537777,Parada 4 (SAN VICENTE),0.0,0
255,153038.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
255,153960.4532534127,Parada 2 (Intermedia),56.00000000000001,28
255,154903.60049315463,Parada 3 (Intermedia),60.0,30
255,155937.57625013997,Parada 4 (SAN VICENTE),0.0,0
256,153626.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),26.0,13
256,154852.25032148123,Parada 2 (Intermedia),64.0,32
256,155803.38513804664,Parada 3 (Intermedia),100.0,50
256,156806.36503233935,Parada 4 (SAN VICENTE),0.0,0
257,154236.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),36.0,18
257,155455.31018427608,Parada 2 (Intermedia),60.0,30
257,156356.95374496156,Parada 3 (Intermedia),92.0,46
257,157340.7940850299,Parada 4 (SAN VICENTE),0.0,0
258,154832.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),32.0,16
258,155751.05480554077,Parada 2 (Intermedia),46.0,23
258,156904.2049334523,Parada 3 (Intermedia),62.0,31
258,158132.57421474322,Parada 4 (SAN VICENTE),0.0,0
259,155442.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),42.0,21
259,156552.12484724578,Parada 2 (Intermedia),82.0,41
259,157517.17855810604,Parada 3 (Intermedia),100.0,50
259,158737.76448418395,Parada 4 (SAN VICENTE),0.0,0
260,156030.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
260,156942.27716961325,Parada 2 (Intermedia),52.0,26
260,157901.8833158605,Parada 3 (Intermedia),86.0,43
260,158954.45238182993,Parada 4 (SAN VICENTE),0.0,0
261,156648.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),48.0,24
261,157780.48873571376,Parada 2 (Intermedia),90.0,45
261,158704.9048488837,Parada 3 (Intermedia),100.0,50
261,159923.52153233683,Parada 4 (SAN VICENTE),0.0,0
262,157224.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
262,158330.86134499844,Parada 2 (Intermedia),50.0,25
262,159276.6275197541,Parada 3 (Intermedia),100.0,50
262,160412.11952035484,Parada 4 (SAN VICENTE),0.0,0
263,157838.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
263,158920.65265300748,Parada 2 (Intermedia),72.0,36
263,159918.45364999608,Parada 3 (Intermedia),96.0,48
263,161004.52911075382,Parada 4 (SAN VICENTE),0.0,0
264,158454.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),54.0,27
264,159414.24667556104,Parada 2 (Intermedia),66.0,33
264,160237.42497390503,Parada 3 (Intermedia),80.0,40
264,161319.2890872593,Parada 4 (SAN VICENTE),0.0,0
265,159018.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),18.0,9
265,159977.8117133268,Parada 2 (Intermedia),32.0,16
265,161253.63097116916,Parada 3 (Intermedia),80.0,40
265,162101.55615655278,Parada 4 (SAN VICENTE),0.0,0
266,159646.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),46.0,23
266,160607.16817176284,Parada 2 (Intermedia),72.0,36
266,161651.40840296526,Parada 3 (Intermedia),90.0,45
266,162811.027962899,Parada 4 (SAN VICENTE),0.0,0
267,160230.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
267,161403.61288032634,Parada 2 (Intermedia),50.0,25
267,162554.66894945333,Parada 3 (Intermedia),96.0,48
267,163445.73037101378,Parada 4 (SAN VICENTE),0.0,0
268,160828.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
268,162018.47615353783,Parada 2 (Intermedia),42.0,21
268,163202.3474838536,Parada 3 (Intermedia),60.0,30
268,164134.488164204,Parada 4 (SAN VICENTE),0.0,0
269,161442.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),42.0,21
269,162531.31573491386,Parada 2 (Intermedia),60.0,30
269,163625.02098559408,Parada 3 (Intermedia),80.0,40
269,164673.31820917406,Parada 4 (SAN VICENTE),0.0,0
270,162022.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),22.0,11
270,162894.75139678878,Parada 2 (Intermedia),38.0,19
270,164087.1613627191,Parada 3 (Intermedia),54.0,27
270,165096.8621669352,Parada 4 (SAN VICENTE),0.0,0
271,162642.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),42.0,21
271,163761.65671766375,Parada 2 (Intermedia),74.0,37
271,164802.24450359613,Parada 3 (Intermedia),100.0,50
271,165935.02325242976,Parada 4 (SAN VICENTE),0.0,0
272,163232.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),32.0,16
272,164086.03235531252,Parada 2 (Intermedia),52.0,26
272,165304.64179478653,Parada 3 (Intermedia),84.0,42
272,166233.8092351056,Parada 4 (SAN VICENTE),0.0,0
273,163850.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),50.0,25
273,164892.1668786333,Parada 2 (Intermedia),78.0,39
273,165782.30242665354,Parada 3 (Intermedia),100.0,50
273,167028.8855104685,Parada 4 (SAN VICENTE),0.0,0
274,164454.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),54.0,27
274,165676.5659138824,Parada 2 (Intermedia),92.0,46
274,166821.78300634117,Parada 3 (Intermedia),100.0,50
274,167746.91127336162,Parada 4 (SAN VICENTE),0.0,0
275,165028.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
275,165850.75208924926,Parada 2 (Intermedia),28.000000000000004,14
275,166838.81807657777,Parada 3 (Intermedia),57.99999999999999,29
275,167770.75978397633,Parada 4 (SAN VICENTE),0.0,0
276,165624.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
276,166547.1309030168,Parada 2 (Intermedia),60.0,30
276,167710.99164743078,Parada 3 (Intermedia),94.0,47
276,168729.12467613045,Parada 4 (SAN VICENTE),0.0,0
277,166232.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),32.0,16
277,167371.99011388715,Parada 2 (Intermedia),78.0,39
277,168298.2740987751,Parada 3 (Intermedia),100.0,50
277,169534.74949127578,Parada 4 (SAN VICENTE),0.0,0
278,166844.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),44.0,22
278,167699.0110471817,Parada 2 (Intermedia),57.99999999999999,29
278,168875.5283628845,Parada 3 (Intermedia),86.0,43
278,169971.04749264815,Parada 4 (SAN VICENTE),0.0,0
279,167428.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
279,168571.97170188057,Parada 2 (Intermedia),56.00000000000001,28
279,169543.84829535268,Parada 3 (Intermedia),86.0,43
279,170477.2203564357,Parada 4 (SAN VICENTE),0.0,0
280,168040.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),40.0,20
280,168904.67239550233,Parada 2 (Intermedia),46.0,23
280,170185.28873304144,Parada 3 (Intermedia),68.0,34
280,171095.21245619934,Parada 4 (SAN VICENTE),0.0,0
281,168630.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
281,169547.1843675953,Parada 2 (Intermedia),64.0,32
281,170611.2402489336,Parada 3 (Intermedia),70.0,35
281,171698.81112622036,Parada 4 (SAN VICENTE),0.0,0
282,169226.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),26.0,13
282,170338.80591813673,Parada 2 (Intermedia),54.0,27
282,171382.15062187656,Parada 3 (Intermedia),74.0,37
282,172465.31009498407,Parada 4 (SAN VICENTE),0.0,0
283,169832.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),32.0,16
283,170991.06042766222,Parada 2 (Intermedia),68.0,34
283,172059.85529889126,Parada 3 (Intermedia),94.0,47
283,172932.6033035237,Parada 4 (SAN VICENTE),0.0,0
284,170444.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),44.0,22
284,171416.21415367728,Parada 2 (Intermedia),64.0,32
284,172454.2619491175,Parada 3 (Intermedia),78.0,39
284,173610.71550101784,Parada 4 (SAN VICENTE),0.0,0
285,171038.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
285,172253.17471160833,Parada 2 (Intermedia),68.0,34
285,173088.34922194877,Parada 3 (Intermedia),100.0,50
285,174255.73540004535,Parada 4 (SAN VICENTE),0.0,0
286,171628.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
286,172767.13135730205,Parada 2 (Intermedia),44.0,22
286,173933.53601925986,Parada 3 (Intermedia),82.0,41
286,175059.9937922281,Parada 4 (SAN VICENTE),0.0,0
287,172240.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),40.0,20
287,173234.23988547738,Parada 2 (Intermedia),57.99999999999999,29
287,174160.60692844403,Parada 3 (Intermedia),62.0,31
287,175262.34929490695,Parada 4 (SAN VICENTE),0.0,0
288,172836.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),36.0,18
288,173852.124536901,Parada 2 (Intermedia),56.00000000000001,28
288,174710.8293333691,Parada 3 (Intermedia),74.0,37
288,175867.7970534852,Parada 4 (SAN VICENTE),0.0,0
289,173438.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
289,174513.8246229915,Parada 2 (Intermedia),68.0,34
289,175599.92578110305,Parada 3 (Intermedia),100.0,50
289,176541.71300402004,Parada 4 (SAN VICENTE),0.0,0
290,174038.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
290,175070.32611742587,Parada 2 (Intermedia),66.0,33
290,176284.81398776823,Parada 3 (Intermedia),100.0,50
290,177238.36103668058,Parada 4 (SAN VICENTE),0.0,0
291,174616.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
291,175519.3309240478,Parada 2 (Intermedia),28.000000000000004,14
291,176623.2054475466,Parada 3 (Intermedia),57.99999999999999,29
291,177668.7659665646,Parada 4 (SAN VICENTE),0.0,0
292,175236.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),36.0,18
292,176076.48395089005,Parada 2 (Intermedia),57.99999999999999,29
292,177082.8491399908,Parada 3 (Intermedia),68.0,34
292,178166.76743325093,Parada 4 (SAN VICENTE),0.0,0
293,175830.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
293,176972.38354109117,Parada 2 (Intermedia),60.0,30
293,177963.96598100124,Parada 3 (Intermedia),100.0,50
293,179025.89689819957,Parada 4 (SAN VICENTE),0.0,0
294,176438.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
294,177324.8188303238,Parada 2 (Intermedia),54.0,27
294,178554.54349399445,Parada 3 (Intermedia),94.0,47
294,179776.0715547272,Parada 4 (SAN VICENTE),0.0,0
295,177034.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),34.0,17
295,178178.71510585505,Parada 2 (Intermedia),66.0,33
295,179294.61508239142,Parada 3 (Intermedia),96.0,48
295,180531.17399429565,Parada 4 (SAN VICENTE),0.0,0
296,177628.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
296,178448.96520924193,Parada 2 (Intermedia),38.0,19
296,179644.8318152924,Parada 3 (Intermedia),48.0,24
296,180750.1002181412,Parada 4 (SAN VICENTE),0.0,0
297,178254.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),54.0,27
297,179262.83907820415,Parada 2 (Intermedia),76.0,38
297,180245.23985909278,Parada 3 (Intermedia),100.0,50
297,181299.51656328727,Parada 4 (SAN VICENTE),0.0,0
298,178838.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
298,179910.1425535253,Parada 2 (Intermedia),56.00000000000001,28
298,181021.70651245202,Parada 3 (Intermedia),94.0,47
298,182021.43029372202,Parada 4 (SAN VICENTE),0.0,0
299,179430.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
299,180446.51979526138,Parada 2 (Intermedia),54.0,27
299,181618.31426792732,Parada 3 (Intermedia),76.0,38
299,182463.68567769224,Parada 4 (SAN VICENTE),0.0,0
300,180030.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
300,181046.2612445754,Parada 2 (Intermedia),56.00000000000001,28
300,182189.7594070739,Parada 3 (Intermedia),96.0,48
300,183240.49579934112,Parada 4 (SAN VICENTE),0.0,0
301,180642.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),42.0,21
301,181833.81910810815,Parada 2 (Intermedia),57.99999999999999,29
301,182890.27877328263,Parada 3 (Intermedia),80.0,40
301,183908.25248439738,Parada 4 (SAN VICENTE),0.0,0
302,181222.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),22.0,11
302,182035.09704597626,Parada 2 (Intermedia),28.000000000000004,14
302,182971.82654804384,Parada 3 (Intermedia),30.0,15
302,183988.15797412422,Parada 4 (SAN VICENTE),0.0,0
303,181846.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),46.0,23
303,182872.39019000967,Parada 2 (Intermedia),74.0,37
303,183977.35322149197,Parada 3 (Intermedia),100.0,50
303,185215.2527831989,Parada 4 (SAN VICENTE),0.0,0
304,182444.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),44.0,22
304,183321.67010632475,Parada 2 (Intermedia),62.0,31
304,184348.37590324998,Parada 3 (Intermedia),82.0,41
304,185346.63386935787,Parada 4 (SAN VICENTE),0.0,0
305,183038.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
305,183969.0916206459,Parada 2 (Intermedia),62.0,31
305,185129.80656310165,Parada 3 (Intermedia),98.0,49
305,186369.81090000502,Parada 4 (SAN VICENTE),0.0,0
306,183658.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),57.99999999999999,29
306,184782.75709055108,Parada 2 (Intermedia),92.0,46
306,185755.83386746113,Parada 3 (Intermedia),100.0,50
306,186788.25370997805,Parada 4 (SAN VICENTE),0.0,0
307,184216.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
307,185170.1165170784,Parada 2 (Intermedia),24.0,12
307,186373.34189118844,Parada 3 (Intermedia),72.0,36
307,187260.87041782026,Parada 4 (SAN VICENTE),0.0,0
308,184844.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),44.0,22
308,185874.122516474,Parada 2 (Intermedia),62.0,31
308,186752.2696050174,Parada 3 (Intermedia),76.0,38
308,187955.36465467862,Parada 4 (SAN VICENTE),0.0,0
309,185436.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),36.0,18
309,186517.97042805474,Parada 2 (Intermedia),54.0,27
309,187425.85498081462,Parada 3 (Intermedia),80.0,40
309,188727.3590638845,Parada 4 (SAN VICENTE),0.0,0
310,186038.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
310,187139.1807640675,Parada 2 (Intermedia),66.0,33
310,188294.00930440644,Parada 3 (Intermedia),94.0,47
310,189351.5083565419,Parada 4 (SAN VICENTE),0.0,0
311,186630.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
311,187745.78568707823,Parada 2 (Intermedia),62.0,31
311,188794.68367171494,Parada 3 (Intermedia),82.0,41
311,189652.44433067422,Parada 4 (SAN VICENTE),0.0,0
312,187238.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
312,188289.2035606828,Parada 2 (Intermedia),52.0,26
312,189371.6008222613,Parada 3 (Intermedia),68.0,34
312,190347.06547879355,Parada 4 (SAN VICENTE),0.0,0
313,187832.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),32.0,16
313,189006.77126884178,Parada 2 (Intermedia),54.0,27
313,190125.73888860605,Parada 3 (Intermedia),80.0,40
313,191027.0001596827,Parada 4 (SAN VICENTE),0.0,0
314,188448.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),48.0,24
314,189493.84059255692,Parada 2 (Intermedia),80.0,40
314,190609.80426962426,Parada 3 (Intermedia),94.0,47
314,191478.72990517458,Parada 4 (SAN VICENTE),0.0,0
315,189032.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),32.0,16
315,190031.03978531045,Parada 2 (Intermedia),56.00000000000001,28
315,191134.66968518775,Parada 3 (Intermedia),80.0,40
315,192283.24823833795,Parada 4 (SAN VICENTE),0.0,0
316,189640.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),40.0,20
316,190662.36314115874,Parada 2 (Intermedia),57.99999999999999,29
316,191721.20417825127,Parada 3 (Intermedia),78.0,39
316,192779.42852055116,Parada 4 (SAN VICENTE),0.0,0
317,190218.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),18.0,9
317,191386.75978410585,Parada 2 (Intermedia),50.0,25
317,192600.3654953316,Parada 3 (Intermedia),74.0,37
317,193802.80167571627,Parada 4 (SAN VICENTE),0.0,0
318,190854.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),54.0,27
318,192027.2624468778,Parada 2 (Intermedia),80.0,40
318,193059.96571732726,Parada 3 (Intermedia),96.0,48
318,194092.07434444147,Parada 4 (SAN VICENTE),0.0,0
319,191442.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),42.0,21
319,192606.64090189582,Parada 2 (Intermedia),62.0,31
319,193824.06823349252,Parada 3 (Intermedia),84.0,42
319,194889.23527007786,Parada 4 (SAN VICENTE),0.0,0
320,192030.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
320,193036.25485208823,Parada 2 (Intermedia),48.0,24
320,194058.41246594826,Parada 3 (Intermedia),54.0,27
320,194981.07323492624,Parada 4 (SAN VICENTE),0.0,0
321,192630.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
321,193713.48006559,Parada 2 (Intermedia),54.0,27
321,194935.8635141681,Parada 3 (Intermedia),88.0,44
321,196112.04475228305,Parada 4 (SAN VICENTE),0.0,0
322,193230.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
322,194274.63141757972,Parada 2 (Intermedia),57.99999999999999,29
322,195235.02154517482,Parada 3 (Intermedia),72.0,36
322,196250.8986259383,Parada 4 (SAN VICENTE),0.0,0
323,193834.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),34.0,17
323,194893.512525026,Parada 2 (Intermedia),60.0,30
323,195973.10682385214,Parada 3 (Intermedia),82.0,41
323,196840.3873708581,Parada 4 (SAN VICENTE),0.0,0
324,194432.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),32.0,16
324,195262.16721991013,Parada 2 (Intermedia),52.0,26
324,196212.35266807323,Parada 3 (Intermedia),57.99999999999999,29
324,197426.89477534173,Parada 4 (SAN VICENTE),0.0,0
325,195042.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),42.0,21
325,196003.96699602154,Parada 2 (Intermedia),74.0,37
325,197143.59957020023,Parada 3 (Intermedia),94.0,47
325,198066.1273451052,Parada 4 (SAN VICENTE),0.0,0
326,195646.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),46.0,23
326,196740.85480814415,Parada 2 (Intermedia),76.0,38
326,197686.03981395083,Parada 3 (Intermedia),86.0,43
326,198870.31474683725,Parada 4 (SAN VICENTE),0.0,0
327,196230.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
327,197146.08310779443,Parada 2 (Intermedia),52.0,26
327,198151.62758827602,Parada 3 (Intermedia),68.0,34
327,199059.51745546606,Parada 4 (SAN VICENTE),0.0,0
328,196856.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),56.00000000000001,28
328,197743.06672606524,Parada 2 (Intermedia),88.0,44
328,198748.42402434698,Parada 3 (Intermedia),100.0,50
328,199867.70307476717,Parada 4 (SAN VICENTE),0.0,0
329,197424.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
329,198316.14561810315,Parada 2 (Intermedia),48.0,24
329,199209.51542306648,Parada 3 (Intermedia),76.0,38
329,200220.58763753562,Parada 4 (SAN VICENTE),0.0,0
330,198028.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
330,198976.27870694705,Parada 2 (Intermedia),56.00000000000001,28
330,199848.28164201434,Parada 3 (Intermedia),78.0,39
330,200719.40270635954,Parada 4 (SAN VICENTE),0.0,0
331,198628.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
331,199815.72078493272,Parada 2 (Intermedia),60.0,30
331,200838.44646663585,Parada 3 (Intermedia),100.0,50
331,201889.7920326719,Parada 4 (SAN VICENTE),0.0,0
332,199216.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
332,200292.91844674494,Parada 2 (Intermedia),34.0,17
332,201526.10788129637,Parada 3 (Intermedia),78.0,39
332,202665.5933099741,Parada 4 (SAN VICENTE),0.0,0
333,199860.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),60.0,30
333,200819.98663921628,Parada 2 (Intermedia),82.0,41
333,201840.28777481825,Parada 3 (Intermedia),94.0,47
333,202859.01826728493,Parada 4 (SAN VICENTE),0.0,0
334,200438.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
334,201564.353887064,Parada 2 (Intermedia),66.0,33
334,202539.55963944626,Parada 3 (Intermedia),100.0,50
334,203690.65935524696,Parada 4 (SAN VICENTE),0.0,0
335,201048.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),48.0,24
335,202026.94448047745,Parada 2 (Intermedia),66.0,33
335,203157.22961766736,Parada 3 (Intermedia),80.0,40
335,204372.38182788467,Parada 4 (SAN VICENTE),0.0,0
336,201650.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),50.0,25
336,202678.86011885307,Parada 2 (Intermedia),70.0,35
336,203816.05758889113,Parada 3 (Intermedia),100.0,50
336,204790.81299011866,Parada 4 (SAN VICENTE),0.0,0
337,202224.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
337,203362.38962335355,Parada 2 (Intermedia),52.0,26
337,204450.10269938625,Parada 3 (Intermedia),68.0,34
337,205627.954021316,Parada 4 (SAN VICENTE),0.0,0
338,202852.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),52.0,26
338,203872.27447115918,Parada 2 (Intermedia),72.0,36
338,205027.7496024415,Parada 3 (Intermedia),100.0,50
338,205997.95419470355,Parada 4 (SAN VICENTE),0.0,0
339,203442.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),42.0,21
339,204420.8046033776,Parada 2 (Intermedia),54.0,27
339,205463.0348245994,Parada 3 (Intermedia),74.0,37
339,206499.79136829078,Parada 4 (SAN VICENTE),0.0,0
340,204054.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),54.0,27
340,205286.39010515925,Parada 2 (Intermedia),88.0,44
340,206175.18554964924,Parada 3 (Intermedia),100.0,50
340,207232.48258702556,Parada 4 (SAN VICENTE),0.0,0
341,204640.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),40.0,20
341,205816.52413481285,Parada 2 (Intermedia),54.0,27
341,206861.45409112916,Parada 3 (Intermedia),96.0,48
341,207937.6046246245,Parada 4 (SAN VICENTE),0.0,0
342,205230.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
342,206312.94289286263,Parada 2 (Intermedia),52.0,26
342,207415.7033382146,Parada 3 (Intermedia),68.0,34
342,208290.6849548901,Parada 4 (SAN VICENTE),0.0,0
343,205834.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),34.0,17
343,206903.4305930611,Parada 2 (Intermedia),56.00000000000001,28
343,207910.60608416816,Parada 3 (Intermedia),70.0,35
343,208965.9364404143,Parada 4 (SAN VICENTE),0.0,0
344,206426.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),26.0,13
344,207336.79626691842,Parada 2 (Intermedia),46.0,23
344,208189.74666353848,Parada 3 (Intermedia),48.0,24
344,209157.03324293785,Parada 4 (SAN VICENTE),0.0,0
345,207030.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
345,208221.77859080266,Parada 2 (Intermedia),66.0,33
345,209312.84541760266,Parada 3 (Intermedia),100.0,50
345,210473.45471192896,Parada 4 (SAN VICENTE),0.0,0
346,207622.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),22.0,11
346,208738.30043074163,Parada 2 (Intermedia),46.0,23
346,209710.35231040546,Parada 3 (Intermedia),72.0,36
346,210567.93971668457,Parada 4 (SAN VICENTE),0.0,0
347,208226.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),26.0,13
347,209389.8471593735,Parada 2 (Intermedia),60.0,30
347,210477.66315221364,Parada 3 (Intermedia),76.0,38
347,211588.90289798868,Parada 4 (SAN VICENTE),0.0,0
348,208828.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),28.000000000000004,14
348,209819.39305230282,Parada 2 (Intermedia),38.0,19
348,210655.71909535342,Parada 3 (Intermedia),54.0,27
348,211864.77931496658,Parada 4 (SAN VICENTE),0.0,0
349,209434.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),34.0,17
349,210645.37424514643,Parada 2 (Intermedia),66.0,33
349,211483.81792295,Parada 3 (Intermedia),100.0,50
349,212473.6466152048,Parada 4 (SAN VICENTE),0.0,0
350,210030.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
350,210853.36477210687,Parada 2 (Intermedia),40.0,20
350,211802.50797126495,Parada 3 (Intermedia),57.99999999999999,29
350,212764.2107192607,Parada 4 (SAN VICENTE),0.0,0
351,210638.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
351,211804.89550219156,Parada 2 (Intermedia),88.0,44
351,212799.65663175017,Parada 3 (Intermedia),100.0,50
351,213931.33957520567,Parada 4 (SAN VICENTE),0.0,0
352,211238.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
352,212172.63953864312,Parada 2 (Intermedia),46.0,23
352,213249.31221001124,Parada 3 (Intermedia),90.0,45
352,214480.72067058002,Parada 4 (SAN VICENTE),0.0,0
353,211838.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),38.0,19
353,212885.6122908343,Parada 2 (Intermedia),60.0,30
353,214107.25904480126,Parada 3 (Intermedia),90.0,45
353,215050.3853184472,Parada 4 (SAN VICENTE),0.0,0
354,212448.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),48.0,24
354,213617.529572196,Parada 2 (Intermedia),68.0,34
354,214776.50375303518,Parada 3 (Intermedia),100.0,50
354,215641.53724206903,Parada 4 (SAN VICENTE),0.0,0
355,213022.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),22.0,11
355,213826.68259220288,Parada 2 (Intermedia),24.0,12
355,214937.01173999775,Parada 3 (Intermedia),42.0,21
355,215858.27591908755,Parada 4 (SAN VICENTE),0.0,0
356,213624.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
356,214605.64046605027,Parada 2 (Intermedia),64.0,32
356,215744.03707935195,Parada 3 (Intermedia),86.0,43
356,216599.24856041078,Parada 4 (SAN VICENTE),0.0,0
357,214244.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),44.0,22
357,215065.22995422248,Parada 2 (Intermedia),62.0,31
357,215976.90517206638,Parada 3 (Intermedia),70.0,35
357,216871.7185335899,Parada 4 (SAN VICENTE),0.0,0
358,214830.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),30.0,15
358,216014.25978868507,Parada 2 (Intermedia),66.0,33
358,216923.35110974318,Parada 3 (Intermedia),88.0,44
358,217951.1191095987,Parada 4 (SAN VICENTE),0.0,0
359,215444.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),44.0,22
359,216490.3278486119,Parada 2 (Intermedia),64.0,32
359,217638.07805592846,Parada 3 (Intermedia),86.0,43
359,218825.3658129294,Parada 4 (SAN VICENTE),0.0,0
360,216024.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
